,psi,psi,psi,psi,psi,kg,N,C,C,C,C,,s
P_INJECTOR,P_COMB_CHMBR,P_N2O_FLOW,P_N2_FLOW,P_RUN_TANK,L_RUN_TANK,L_THRUST,T_RUN_TANK,T_INJECTOR,T_COMB_CHMBR,T_POST_COMB,timestamp,seconds
95.8,-26.6,444.9,525.3,478.3,-0.4,20.6,20.1,16.8,40.9,-273.1,2025-02-08 11:30:50.414873,2663.04665
97.5,-27.7,446.5,524.8,478.0,-0.3,22.2,20.4,17.2,41.6,-273.1,2025-02-08 11:30:50.416399,2663.048176
95.2,-26.3,444.5,525.3,478.2,-0.4,26.2,20.9,17.8,40.8,-273.1,2025-02-08 11:30:50.419579,2663.051356
94.1,-26.7,445.4,525.4,478.4,-0.4,20.0,20.0,17.1,41.3,-273.1,2025-02-08 11:30:50.421331,2663.053108
95.4,-26.7,444.0,524.6,477.8,-0.3,25.1,20.6,17.3,41.3,-273.1,2025-02-08 11:30:50.423846,2663.055623
95.8,-26.8,446.1,524.8,478.4,-0.4,19.9,20.6,16.1,41.5,-273.1,2025-02-08 11:30:50.425613,2663.05739
97.3,-26.6,446.0,524.5,477.9,-0.4,26.8,20.4,17.3,41.5,-273.1,2025-02-08 11:30:50.428150,2663.059927
95.8,-26.5,445.3,524.8,478.0,-0.4,22.8,21.1,16.9,41.8,-273.1,2025-02-08 11:30:50.429820,2663.061597
93.6,-26.9,445.9,524.7,478.0,-0.5,21.6,20.2,16.8,41.1,-273.1,2025-02-08 11:30:50.432365,2663.064142
96.5,-26.2,445.7,524.1,477.5,-0.4,26.2,20.0,17.8,42.1,-273.1,2025-02-08 11:30:50.434253,2663.06603
95.7,-27.2,446.5,524.9,477.7,-0.3,23.4,20.4,16.8,41.4,-273.1,2025-02-08 11:30:50.436774,2663.068551
95.3,-27.1,445.1,524.7,478.1,-0.3,21.3,20.6,17.3,42.2,-273.1,2025-02-08 11:30:50.438371,2663.070148
95.4,-26.4,445.1,524.0,477.6,-0.3,23.7,20.1,17.2,40.9,-273.1,2025-02-08 11:30:50.440994,2663.072771
94.5,-26.8,446.1,524.7,477.7,-0.4,28.4,19.9,16.5,40.7,-273.1,2025-02-08 11:30:50.443554,2663.075331
97.2,-27.8,445.8,525.1,477.5,-0.4,23.1,20.2,17.3,41.3,-273.1,2025-02-08 11:30:50.445256,2663.077033
95.8,-27.2,445.8,525.3,477.9,-0.4,19.6,20.5,18.3,40.5,-273.1,2025-02-08 11:30:50.447902,2663.079679
95.0,-26.0,445.2,524.9,477.7,-0.3,25.9,20.6,17.1,40.9,-273.1,2025-02-08 11:30:50.449641,2663.081418
96.9,-26.3,446.6,524.5,477.8,-0.4,27.8,19.5,16.9,41.7,-273.1,2025-02-08 11:30:50.452189,2663.083966
94.0,-26.9,445.4,524.4,476.6,-0.3,23.7,20.8,17.1,41.2,-273.1,2025-02-08 11:30:50.453901,2663.085678
93.6,-27.1,445.4,524.0,477.7,-0.3,29.7,20.6,17.8,41.2,-273.1,2025-02-08 11:30:50.456125,2663.087902
95.0,-26.8,445.8,524.1,477.6,-0.5,27.4,20.3,17.0,41.6,-273.1,2025-02-08 11:30:50.458549,2663.090326
95.1,-26.8,447.1,524.6,477.9,-0.4,23.5,19.9,16.5,40.9,-273.1,2025-02-08 11:30:50.460280,2663.092057
97.4,-27.8,445.7,523.6,477.4,-0.3,23.2,20.4,17.2,41.4,-273.1,2025-02-08 11:30:50.462989,2663.094766
94.9,-27.4,445.7,524.1,476.9,-0.4,22.1,19.6,17.3,41.1,-273.1,2025-02-08 11:30:50.464399,2663.096176
94.1,-28.0,446.3,524.3,477.5,-0.4,25.0,20.0,17.5,41.7,-273.1,2025-02-08 11:30:50.467502,2663.099279
94.1,-27.5,445.1,524.8,477.7,-0.3,21.9,19.5,17.6,40.7,-273.1,2025-02-08 11:30:50.469420,2663.101197
95.7,-26.8,445.6,524.2,477.5,-0.3,24.1,20.9,17.1,41.0,-273.1,2025-02-08 11:30:50.471810,2663.103587
94.2,-27.5,445.3,524.2,477.5,-0.3,19.7,20.6,16.8,40.9,-273.1,2025-02-08 11:30:50.473595,2663.105372
94.3,-26.6,444.6,524.0,477.0,-0.4,29.3,19.5,17.1,41.7,-273.1,2025-02-08 11:30:50.476263,2663.10804
99.0,-26.2,444.9,524.1,476.7,-0.5,30.9,21.5,17.0,40.2,-273.1,2025-02-08 11:30:50.477780,2663.109557
93.0,-26.5,444.3,523.3,476.3,-0.3,22.1,19.6,16.7,40.4,-273.1,2025-02-08 11:30:50.480255,2663.112032
95.3,-27.8,444.6,523.5,476.6,-0.4,25.0,21.3,16.6,41.5,-273.1,2025-02-08 11:30:50.482572,2663.114349
94.5,-25.8,444.2,522.9,477.0,-0.4,23.8,19.9,16.5,40.0,-273.1,2025-02-08 11:30:50.484235,2663.116012
95.5,-27.1,445.1,523.4,476.6,-0.5,23.2,20.6,17.7,40.7,-273.1,2025-02-08 11:30:50.486834,2663.118611
94.3,-27.4,445.9,523.2,476.2,-0.4,23.4,20.4,17.3,41.4,-273.1,2025-02-08 11:30:50.488380,2663.120157
94.3,-27.1,443.4,523.2,476.6,-0.4,25.5,20.0,17.3,40.6,-273.1,2025-02-08 11:30:50.491641,2663.123418
94.6,-27.3,445.8,523.2,476.6,-0.4,22.8,20.2,17.5,41.5,-273.1,2025-02-08 11:30:50.493267,2663.125044
92.6,-27.0,444.1,523.2,476.2,-0.4,24.6,20.1,17.1,41.7,-273.1,2025-02-08 11:30:50.495816,2663.127593
96.0,-27.6,444.4,523.1,476.0,-0.3,23.7,19.9,17.4,41.3,-273.1,2025-02-08 11:30:50.497575,2663.129352
95.4,-26.8,445.1,522.9,476.0,-0.4,18.4,20.0,16.6,41.3,-273.1,2025-02-08 11:30:50.500312,2663.132089
94.4,-26.3,445.7,523.0,476.1,-0.4,23.1,19.8,16.7,41.7,-273.1,2025-02-08 11:30:50.501776,2663.133553
94.9,-27.6,444.4,523.2,476.4,-0.4,25.3,20.6,17.1,41.1,-273.1,2025-02-08 11:30:50.504109,2663.135886
94.3,-26.7,444.2,522.5,476.3,-0.4,22.7,20.2,17.1,41.1,-273.1,2025-02-08 11:30:50.506670,2663.138447
94.3,-26.7,446.5,523.2,475.9,-0.4,25.2,20.0,16.3,41.2,-273.1,2025-02-08 11:30:50.508224,2663.140001
92.4,-25.9,444.2,522.4,475.9,-0.4,20.3,20.7,17.1,41.5,-273.1,2025-02-08 11:30:50.510660,2663.142437
92.9,-27.4,446.4,523.3,475.9,-0.3,18.7,20.0,16.8,40.8,-273.1,2025-02-08 11:30:50.512654,2663.144431
96.8,-27.6,444.8,523.1,476.3,-0.3,25.7,20.2,16.7,41.5,-273.1,2025-02-08 11:30:50.515373,2663.14715
95.0,-26.8,445.1,523.1,475.9,-0.3,20.3,20.4,16.9,42.0,-273.1,2025-02-08 11:30:50.517783,2663.14956
94.7,-25.7,444.8,522.6,475.7,-0.4,21.2,19.9,16.7,41.1,-273.1,2025-02-08 11:30:50.519393,2663.15117
94.8,-27.3,444.9,522.6,475.7,-0.4,24.0,19.8,17.4,41.0,-273.1,2025-02-08 11:30:50.521968,2663.153745
91.8,-27.1,444.1,522.6,475.7,-0.3,27.7,20.0,17.2,41.7,-273.1,2025-02-08 11:30:50.523692,2663.155469
92.5,-25.9,443.3,522.4,475.7,-0.4,26.2,19.6,17.1,41.5,-273.1,2025-02-08 11:30:50.525982,2663.157759
93.4,-26.7,445.1,522.4,475.7,-0.4,24.4,20.0,16.9,40.8,-273.1,2025-02-08 11:30:50.528383,2663.16016
96.1,-27.3,444.8,521.8,475.9,-0.5,28.0,20.2,17.0,41.3,-273.1,2025-02-08 11:30:50.530154,2663.161931
93.3,-26.4,445.2,522.6,475.2,-0.5,24.1,20.4,17.4,40.9,-273.1,2025-02-08 11:30:50.532770,2663.164547
97.0,-26.8,444.9,522.2,475.7,-0.4,17.6,20.0,16.7,41.4,-273.1,2025-02-08 11:30:50.534366,2663.166143
94.5,-26.8,445.6,521.7,475.3,-0.4,24.4,20.2,16.9,40.3,-273.1,2025-02-08 11:30:50.536662,2663.168439
95.0,-27.4,444.3,522.4,475.4,-0.4,25.6,20.6,17.0,41.3,-273.1,2025-02-08 11:30:50.539425,2663.171202
95.6,-27.2,444.1,522.6,475.5,-0.3,20.6,19.8,17.7,41.5,-273.1,2025-02-08 11:30:50.541418,2663.173195
94.0,-26.5,445.1,522.1,475.9,-0.3,20.7,19.3,16.7,40.7,-273.1,2025-02-08 11:30:50.543898,2663.175675
93.6,-26.7,444.7,522.4,475.5,-0.3,23.8,19.8,17.1,41.9,-273.1,2025-02-08 11:30:50.545599,2663.177376
94.6,-26.9,443.8,522.2,475.7,-0.3,21.0,20.4,16.8,40.5,-273.1,2025-02-08 11:30:50.548148,2663.179925
93.2,-28.0,445.2,521.1,475.7,-0.4,22.9,19.6,17.1,41.7,-273.1,2025-02-08 11:30:50.549896,2663.181673
92.3,-26.6,442.5,521.9,475.7,-0.5,25.0,20.0,17.3,41.1,-273.1,2025-02-08 11:30:50.552112,2663.183889
91.9,-26.2,445.0,522.4,475.4,-0.4,15.3,20.0,17.1,41.9,-273.1,2025-02-08 11:30:50.554583,2663.18636
92.7,-27.8,446.3,522.2,475.3,-0.4,22.1,19.6,16.9,40.5,-273.1,2025-02-08 11:30:50.556273,2663.18805
96.6,-27.1,445.3,522.4,475.5,-0.4,15.9,20.6,16.5,42.1,-273.1,2025-02-08 11:30:50.558880,2663.190657
93.8,-27.7,444.6,522.9,475.9,-0.5,18.5,20.5,17.1,41.1,-273.1,2025-02-08 11:30:50.560380,2663.192157
93.6,-26.9,444.4,522.4,475.4,-0.4,22.5,19.9,17.0,40.9,-273.1,2025-02-08 11:30:50.563360,2663.195137
94.9,-25.5,444.6,522.2,476.1,-0.3,18.4,19.8,16.8,41.1,-273.1,2025-02-08 11:30:50.565437,2663.197214
92.6,-27.7,445.6,522.9,475.8,-0.4,20.7,20.3,17.0,40.9,-273.1,2025-02-08 11:30:50.567554,2663.199331
95.5,-26.7,445.4,522.8,476.1,-0.5,22.1,20.2,16.8,41.8,-273.1,2025-02-08 11:30:50.570120,2663.201897
95.4,-26.8,446.2,521.7,475.9,-0.4,16.8,20.4,17.1,41.5,-273.1,2025-02-08 11:30:50.571614,2663.203391
96.2,-26.8,445.8,522.9,475.9,-0.3,23.1,20.5,17.0,41.5,-273.1,2025-02-08 11:30:50.573848,2663.205625
96.6,-26.9,445.5,522.2,475.2,-0.5,21.3,20.9,17.4,41.5,-273.1,2025-02-08 11:30:50.576120,2663.207897
94.8,-27.4,444.4,523.2,475.4,-0.4,26.8,19.5,17.8,41.9,-273.1,2025-02-08 11:30:50.578556,2663.210333
93.8,-26.0,444.7,522.2,475.7,-0.4,21.9,20.4,17.4,41.9,-273.1,2025-02-08 11:30:50.580331,2663.212108
91.9,-26.9,444.4,522.6,475.5,-0.4,22.5,20.0,17.1,41.2,-273.1,2025-02-08 11:30:50.582874,2663.214651
94.7,-27.3,446.3,523.2,475.7,-0.4,19.4,20.4,16.7,41.4,-273.1,2025-02-08 11:30:50.584454,2663.216231
94.8,-26.7,446.2,522.5,476.0,-0.5,19.4,20.4,17.1,41.1,-273.1,2025-02-08 11:30:50.587315,2663.219092
96.8,-27.4,444.9,522.1,476.3,-0.5,21.2,19.6,16.8,41.3,-273.1,2025-02-08 11:30:50.589268,2663.221045
93.3,-27.0,444.7,523.0,475.5,-0.3,22.7,20.3,16.7,40.7,-273.1,2025-02-08 11:30:50.591832,2663.223609
96.3,-26.6,446.3,522.3,475.8,-0.4,22.5,20.0,17.5,41.4,-273.1,2025-02-08 11:30:50.593514,2663.225291
94.8,-26.5,446.7,521.8,475.7,-0.4,28.1,20.7,17.6,41.0,-273.1,2025-02-08 11:30:50.596064,2663.227841
95.0,-27.0,444.8,522.5,475.3,-0.4,29.3,21.0,17.3,40.7,-273.1,2025-02-08 11:30:50.597783,2663.22956
92.5,-27.5,445.3,522.3,475.6,-0.4,25.5,20.0,16.7,41.3,-273.1,2025-02-08 11:30:50.600158,2663.231935
94.4,-27.1,444.5,522.7,475.3,-0.3,16.6,20.8,17.4,42.4,-273.1,2025-02-08 11:30:50.602240,2663.234017
93.2,-26.6,445.2,522.1,475.5,-0.3,25.9,19.7,17.5,40.7,-273.1,2025-02-08 11:30:50.604752,2663.236529
93.4,-27.8,444.8,521.9,475.2,-0.4,21.0,20.0,16.9,41.8,-273.1,2025-02-08 11:30:50.606380,2663.238157
96.6,-27.4,445.8,522.8,475.2,-0.3,20.0,20.5,17.2,41.2,-273.1,2025-02-08 11:30:50.608669,2663.240446
92.3,-27.3,445.9,521.3,475.6,-0.4,18.2,20.0,17.4,40.8,-273.1,2025-02-08 11:30:50.611257,2663.243034
95.0,-26.4,445.9,522.5,475.4,-0.4,21.3,20.3,16.7,41.7,-273.1,2025-02-08 11:30:50.613675,2663.245452
94.1,-26.9,445.5,522.2,475.0,-0.4,20.3,20.4,17.0,42.1,-273.1,2025-02-08 11:30:50.615398,2663.247175
93.7,-27.2,445.1,522.5,475.3,-0.4,24.6,20.9,17.1,42.3,-273.1,2025-02-08 11:30:50.618015,2663.249792
98.2,-26.5,446.7,522.3,475.5,-0.3,13.2,20.3,16.4,42.2,-273.1,2025-02-08 11:30:50.619566,2663.251343
95.5,-26.9,445.9,522.5,474.4,-0.4,20.3,20.7,17.3,42.3,-273.1,2025-02-08 11:30:50.622204,2663.253981
95.4,-26.8,445.2,521.8,475.0,-0.4,18.4,20.0,17.0,41.4,-273.1,2025-02-08 11:30:50.624007,2663.255784
92.5,-25.2,444.5,522.4,474.9,-0.4,26.2,20.4,16.8,41.4,-273.1,2025-02-08 11:30:50.626542,2663.258319
95.4,-26.3,445.8,522.2,474.6,-0.5,28.2,19.9,16.9,41.7,-273.1,2025-02-08 11:30:50.628307,2663.260084
93.2,-26.6,446.3,522.4,475.1,-0.5,25.9,20.5,17.5,41.1,-273.1,2025-02-08 11:30:50.630380,2663.262157
93.8,-26.9,446.1,521.8,475.0,-0.4,22.9,20.7,17.4,41.4,-273.1,2025-02-08 11:30:50.632739,2663.264516
96.1,-26.9,445.3,522.8,475.0,-0.3,20.1,19.8,16.7,40.6,-273.1,2025-02-08 11:30:50.635312,2663.267089
95.2,-27.0,445.8,521.9,474.9,-0.4,22.4,19.9,16.5,41.9,-273.1,2025-02-08 11:30:50.637681,2663.269458
94.6,-26.9,444.3,522.7,475.1,-0.5,18.2,20.9,16.7,41.7,-273.1,2025-02-08 11:30:50.639423,2663.2712
94.0,-26.3,444.7,521.4,474.5,-0.4,25.6,19.9,17.1,41.0,-273.1,2025-02-08 11:30:50.642037,2663.273814
90.9,-27.0,445.1,521.2,474.3,-0.5,30.6,19.7,16.3,41.0,-273.1,2025-02-08 11:30:50.643605,2663.275382
93.9,-26.9,444.2,520.9,474.4,-0.4,29.3,20.1,16.3,41.1,-273.1,2025-02-08 11:30:50.645875,2663.277652
94.8,-25.8,444.2,521.6,473.9,-0.4,27.2,20.0,17.0,41.6,-273.1,2025-02-08 11:30:50.648151,2663.279928
95.4,-26.8,444.7,521.3,474.2,-0.5,22.5,20.2,16.5,41.1,-273.1,2025-02-08 11:30:50.650624,2663.282401
93.6,-26.7,445.4,521.5,474.3,-0.4,24.0,20.0,16.7,41.6,-273.1,2025-02-08 11:30:50.652187,2663.283964
93.6,-27.4,444.6,521.4,473.8,-0.4,25.3,20.0,17.1,41.5,-273.1,2025-02-08 11:30:50.654847,2663.286624
95.6,-26.7,445.8,521.0,474.1,-0.3,23.8,19.3,16.8,40.6,-273.1,2025-02-08 11:30:50.656438,2663.288215
96.5,-26.7,445.3,520.4,474.0,-0.4,22.9,20.7,17.1,41.2,-273.1,2025-02-08 11:30:50.659435,2663.291212
94.7,-26.5,444.6,520.7,474.2,-0.4,19.3,20.4,16.5,41.1,-273.1,2025-02-08 11:30:50.661803,2663.29358
93.7,-27.3,445.9,520.2,474.1,-0.3,19.6,19.7,16.6,41.6,-273.1,2025-02-08 11:30:50.663444,2663.295221
93.0,-27.6,445.1,520.1,473.9,-0.4,21.0,20.0,17.3,41.1,-273.1,2025-02-08 11:30:50.666024,2663.297801
94.9,-27.0,444.2,521.3,473.5,-0.4,23.2,21.1,17.1,41.1,-273.1,2025-02-08 11:30:50.667704,2663.299481
93.6,-27.6,445.0,519.9,474.1,-0.4,21.9,20.3,18.2,41.4,-273.1,2025-02-08 11:30:50.670091,2663.301868
96.3,-26.8,444.7,521.1,473.5,-0.4,20.1,20.0,16.3,41.7,-273.1,2025-02-08 11:30:50.672168,2663.303945
93.9,-27.1,445.8,520.5,473.4,-0.4,23.1,20.4,17.8,41.4,-273.1,2025-02-08 11:30:50.674555,2663.306332
95.1,-26.8,443.7,521.0,473.9,-0.3,24.1,20.0,17.1,40.7,-273.1,2025-02-08 11:30:50.676242,2663.308019
94.6,-26.9,443.9,520.9,473.4,-0.4,22.1,20.5,16.8,41.4,-273.1,2025-02-08 11:30:50.678853,2663.31063
94.9,-26.1,445.1,520.0,473.7,-0.4,17.5,20.3,17.1,40.7,-273.1,2025-02-08 11:30:50.680373,2663.31215
92.5,-25.7,444.2,520.1,473.7,-0.4,28.2,20.5,16.7,40.7,-273.1,2025-02-08 11:30:50.683275,2663.315052
94.9,-27.6,446.1,519.7,473.6,-0.4,20.4,20.6,16.7,41.9,-273.1,2025-02-08 11:30:50.685694,2663.317471
93.4,-27.3,444.7,520.9,473.4,-0.4,19.1,19.7,17.4,41.4,-273.1,2025-02-08 11:30:50.687409,2663.319186
94.6,-26.7,444.2,521.0,473.5,-0.5,15.3,21.1,16.8,41.4,-273.1,2025-02-08 11:30:50.690060,2663.321837
94.8,-26.2,445.1,520.4,473.5,-0.4,20.1,20.2,16.7,40.5,-273.1,2025-02-08 11:30:50.691595,2663.323372
93.4,-26.9,445.6,520.4,473.1,-0.4,24.1,20.2,16.5,41.9,-273.1,2025-02-08 11:30:50.693837,2663.325614
93.5,-26.0,444.8,519.9,473.5,-0.4,20.4,20.4,18.2,42.1,-273.1,2025-02-08 11:30:50.696205,2663.327982
93.6,-25.9,444.8,520.6,473.1,-0.4,21.9,20.7,16.7,41.1,-273.1,2025-02-08 11:30:50.698128,2663.329905
96.7,-27.7,445.0,520.0,473.0,-0.4,16.5,20.4,16.9,41.4,-273.1,2025-02-08 11:30:50.700646,2663.332423
92.7,-27.1,443.5,518.9,472.6,-0.3,20.3,19.5,18.5,41.2,-273.1,2025-02-08 11:30:50.702314,2663.334091
92.7,-27.1,445.4,520.0,473.5,-0.4,27.8,20.4,17.2,42.1,-273.1,2025-02-08 11:30:50.704842,2663.336619
95.4,-28.0,444.7,520.4,473.0,-0.4,21.3,20.6,17.1,41.4,-273.1,2025-02-08 11:30:50.707473,2663.33925
95.5,-27.1,445.2,520.0,473.5,-0.5,21.2,20.3,16.6,41.2,-273.1,2025-02-08 11:30:50.709415,2663.341192
94.5,-26.8,443.4,520.9,473.1,-0.4,22.9,19.9,16.7,41.0,-273.1,2025-02-08 11:30:50.711986,2663.343763
93.9,-26.4,444.8,519.9,473.3,-0.4,21.0,20.9,16.0,40.9,-273.1,2025-02-08 11:30:50.713498,2663.345275
93.9,-27.9,444.7,519.4,472.8,-0.4,22.2,20.7,16.3,41.7,-273.1,2025-02-08 11:30:50.715836,2663.347613
92.1,-27.2,443.3,519.9,473.1,-0.5,26.8,19.9,16.8,41.4,-273.1,2025-02-08 11:30:50.717950,2663.349727
93.9,-27.6,444.2,520.0,472.8,-0.5,26.8,19.6,17.7,41.1,-273.1,2025-02-08 11:30:50.720128,2663.351905
92.1,-27.9,445.9,520.7,473.0,-0.4,18.8,19.8,17.0,41.4,-273.1,2025-02-08 11:30:50.722597,2663.354374
93.6,-26.5,444.0,519.5,472.8,-0.4,19.4,20.4,16.8,41.3,-273.1,2025-02-08 11:30:50.724205,2663.355982
95.5,-26.5,445.9,519.5,472.4,-0.5,22.5,19.4,16.7,41.6,-273.1,2025-02-08 11:30:50.726798,2663.358575
92.3,-27.6,444.7,519.7,472.8,-0.4,21.8,20.6,17.3,41.6,-273.1,2025-02-08 11:30:50.728390,2663.360167
92.7,-26.9,443.9,519.5,472.6,-0.3,15.4,20.1,15.9,41.2,-273.1,2025-02-08 11:30:50.731639,2663.363416
93.4,-25.8,444.3,519.8,472.8,-0.4,19.9,18.9,17.7,41.3,-273.1,2025-02-08 11:30:50.733242,2663.365019
94.4,-26.8,444.3,520.2,472.5,-0.3,18.3,19.4,17.0,41.3,-273.1,2025-02-08 11:30:50.735880,2663.367657
93.1,-27.5,444.1,520.4,472.5,-0.5,19.7,19.8,17.0,40.7,-273.1,2025-02-08 11:30:50.737480,2663.369257
94.3,-26.9,444.7,519.4,472.5,-0.4,24.6,20.0,16.5,41.0,-273.1,2025-02-08 11:30:50.740041,2663.371818
94.8,-27.8,445.3,520.3,472.3,-0.5,22.8,20.4,16.9,42.1,-273.1,2025-02-08 11:30:50.741832,2663.373609
93.2,-25.7,444.2,519.4,472.7,-0.5,20.6,19.9,17.3,41.7,-273.1,2025-02-08 11:30:50.744126,2663.375903
93.6,-27.0,444.6,520.3,472.6,-0.4,20.4,20.1,16.8,41.1,-273.1,2025-02-08 11:30:50.746571,2663.378348
95.2,-26.4,443.8,519.3,472.6,-0.5,17.2,19.7,16.9,41.3,-273.1,2025-02-08 11:30:50.748301,2663.380078
94.6,-27.1,446.1,518.3,472.5,-0.4,28.4,19.7,16.6,41.8,-273.1,2025-02-08 11:30:50.750871,2663.382648
93.7,-26.6,444.3,519.0,472.4,-0.4,15.6,20.2,17.3,41.0,-273.1,2025-02-08 11:30:50.752373,2663.38415
94.5,-27.9,445.5,518.3,471.7,-0.4,21.8,20.4,17.4,41.4,-273.1,2025-02-08 11:30:50.755584,2663.387361
92.8,-26.8,445.0,519.9,472.2,-0.4,21.5,20.7,17.8,42.1,-273.1,2025-02-08 11:30:50.757301,2663.389078
94.2,-27.1,443.6,519.8,471.9,-0.5,20.2,21.3,17.1,40.6,-273.1,2025-02-08 11:30:50.759545,2663.391322
94.1,-27.6,443.8,519.7,472.3,-0.4,18.2,19.6,17.1,40.9,-273.1,2025-02-08 11:30:50.761955,2663.393732
94.2,-27.0,444.6,519.7,472.4,-0.4,18.8,19.6,17.1,41.4,-273.1,2025-02-08 11:30:50.763761,2663.395538
93.3,-27.3,445.2,520.3,472.0,-0.3,24.3,20.2,16.7,41.1,-273.1,2025-02-08 11:30:50.766013,2663.39779
94.0,-27.2,444.7,518.7,472.1,-0.4,19.7,19.7,16.6,41.0,-273.1,2025-02-08 11:30:50.767893,2663.39967
91.5,-26.8,444.7,519.1,472.2,-0.3,15.9,19.7,16.7,40.7,-273.1,2025-02-08 11:30:50.770627,2663.402404
95.7,-26.8,445.9,518.3,471.9,-0.3,25.7,20.0,17.1,41.6,-273.1,2025-02-08 11:30:50.772218,2663.403995
92.5,-26.1,444.4,519.7,472.0,-0.4,18.5,20.1,17.4,41.9,-273.1,2025-02-08 11:30:50.774866,2663.406643
93.2,-26.3,444.0,519.2,472.3,-0.4,24.3,19.6,17.1,41.1,-273.1,2025-02-08 11:30:50.776496,2663.408273
92.6,-25.8,445.1,518.4,472.0,-0.3,18.7,19.9,17.6,41.5,-273.1,2025-02-08 11:30:50.779411,2663.411188
95.7,-27.1,444.0,519.2,472.0,-0.4,21.2,19.8,17.1,41.7,-273.1,2025-02-08 11:30:50.781394,2663.413171
93.2,-26.8,444.4,519.2,472.3,-0.3,19.6,20.3,16.4,41.1,-273.1,2025-02-08 11:30:50.783856,2663.415633
94.1,-27.6,443.9,518.5,472.0,-0.4,20.9,19.6,17.1,42.2,-273.1,2025-02-08 11:30:50.785486,2663.417263
93.1,-27.0,444.3,518.7,472.3,-0.5,19.1,19.9,17.8,41.4,-273.1,2025-02-08 11:30:50.788102,2663.419879
94.8,-27.7,445.5,518.9,471.9,-0.4,19.1,19.7,16.8,41.8,-273.1,2025-02-08 11:30:50.789914,2663.421691
92.8,-27.8,445.3,519.0,472.1,-0.4,17.8,20.2,17.1,41.1,-273.1,2025-02-08 11:30:50.792456,2663.424233
95.4,-26.8,445.7,518.6,471.9,-0.3,15.7,20.0,16.3,42.3,-273.1,2025-02-08 11:30:50.794014,2663.425791
95.4,-27.4,444.2,519.1,471.9,-0.4,22.4,19.3,16.7,40.9,-273.1,2025-02-08 11:30:50.796390,2663.428167
94.5,-27.2,446.3,518.9,471.9,-0.5,24.7,20.1,15.9,41.5,-273.1,2025-02-08 11:30:50.798358,2663.430135
92.9,-26.6,445.0,517.6,471.7,-0.4,16.5,19.7,17.2,41.5,-273.1,2025-02-08 11:30:50.800843,2663.43262
94.7,-27.0,446.0,519.2,472.1,-0.4,17.5,19.8,17.5,41.5,-273.1,2025-02-08 11:30:50.803064,2663.434841
94.3,-26.9,445.6,520.2,472.5,-0.4,17.5,20.0,17.4,41.1,-273.1,2025-02-08 11:30:50.805384,2663.437161
95.0,-26.1,444.9,519.1,472.1,-0.4,17.1,20.3,17.8,40.9,-273.1,2025-02-08 11:30:50.807869,2663.439646
95.0,-27.3,445.1,519.7,472.5,-0.5,12.6,19.4,16.7,41.8,-273.1,2025-02-08 11:30:50.809540,2663.441317
94.7,-26.6,444.0,519.4,471.8,-0.5,17.5,20.2,16.9,42.1,-273.1,2025-02-08 11:30:50.811870,2663.443647
94.5,-26.0,445.3,519.3,471.9,-0.5,21.5,20.1,17.4,41.9,-273.1,2025-02-08 11:30:50.814151,2663.445928
92.9,-26.6,445.6,519.5,472.3,-0.4,19.4,19.3,16.7,40.8,-273.1,2025-02-08 11:30:50.816182,2663.447959
94.8,-28.2,446.5,519.9,472.2,-0.4,20.0,20.4,16.2,40.4,-273.1,2025-02-08 11:30:50.818548,2663.450325
92.9,-26.7,445.0,519.7,472.6,-0.3,16.6,20.3,16.9,41.4,-273.1,2025-02-08 11:30:50.820351,2663.452128
93.8,-27.2,444.9,519.5,472.0,-0.2,22.2,20.9,16.8,41.3,-273.1,2025-02-08 11:30:50.822807,2663.454584
94.5,-26.6,446.3,519.7,472.4,-0.3,24.9,20.4,17.7,41.1,-273.1,2025-02-08 11:30:50.824356,2663.456133
94.2,-27.1,445.4,519.2,472.5,-0.4,16.2,20.2,17.1,40.9,-273.1,2025-02-08 11:30:50.827337,2663.459114
95.3,-27.2,444.7,518.6,472.4,-0.4,17.9,20.0,17.2,41.2,-273.1,2025-02-08 11:30:50.829396,2663.461173
93.6,-26.3,445.2,519.6,472.3,-0.4,16.8,20.6,17.0,41.7,-273.1,2025-02-08 11:30:50.831856,2663.463633
94.2,-26.9,444.3,519.9,471.9,-0.4,14.8,20.7,16.1,41.7,-273.1,2025-02-08 11:30:50.833543,2663.46532
92.8,-26.9,446.4,519.0,472.0,-0.5,23.2,20.7,16.5,41.1,-273.1,2025-02-08 11:30:50.836133,2663.46791
92.8,-27.5,446.5,519.1,471.5,-0.5,19.1,21.1,17.5,41.7,-273.1,2025-02-08 11:30:50.837818,2663.469595
94.6,-26.4,445.4,519.2,471.9,-0.4,19.7,20.4,16.9,42.6,-273.1,2025-02-08 11:30:50.840136,2663.471913
92.1,-27.8,445.3,519.0,471.6,-0.3,19.9,20.1,17.3,41.3,-273.1,2025-02-08 11:30:50.842104,2663.473881
94.1,-26.9,445.3,518.9,471.7,-0.4,15.7,20.7,17.1,42.3,-273.1,2025-02-08 11:30:50.844668,2663.476445
94.8,-27.5,445.4,518.0,472.1,-0.4,20.0,20.1,17.4,41.1,-273.1,2025-02-08 11:30:50.846326,2663.478103
92.3,-26.4,446.2,519.0,472.3,-0.3,20.9,20.9,16.9,41.4,-273.1,2025-02-08 11:30:50.848859,2663.480636
